ID,cell_i
8357fd8e-bbac-11e8-b2ba-ac1f6b6435d0,12
aceb1aaa-bbca-11e8-b2bc-ac1f6b6435d0,5
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,31
1143_B11_2,13
53c314a0-bb9d-11e8-b2b9-ac1f6b6435d0,25
e021fe98-bbb1-11e8-b2ba-ac1f6b6435d0,33
c521f280-bbc8-11e8-b2bc-ac1f6b6435d0,32
1898_C8_29,31
f1b7f07c-bbb1-11e8-b2ba-ac1f6b6435d0,13
9ad9dc0e-bbc3-11e8-b2bc-ac1f6b6435d0,30
2929d3be-bba7-11e8-b2ba-ac1f6b6435d0,5
557_E4_2,12
28_F5_2,3
127_F1_2,2
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,58
593b1d76-bb9b-11e8-b2b9-ac1f6b6435d0,10
f0776802-bbaa-11e8-b2ba-ac1f6b6435d0,8
1127_E6_2,10
1219_H11_5,28
955e5d1a-bb99-11e8-b2b9-ac1f6b6435d0,19
ac809320-bbbf-11e8-b2bb-ac1f6b6435d0,2
b8b9cda6-bb9b-11e8-b2b9-ac1f6b6435d0,29
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,9
1162_H10_2,32
15628688-bbc4-11e8-b2bc-ac1f6b6435d0,8
34731ce6-bb9b-11e8-b2b9-ac1f6b6435d0,3
174_C11_1,15
6bf72ee2-bbb8-11e8-b2ba-ac1f6b6435d0,4
1788_D1_29,6
518_E12_2,6
1852_H2_16,23
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,3
917_H5_2,1
e210338e-bba0-11e8-b2b9-ac1f6b6435d0,19
f8bedad6-bbb4-11e8-b2ba-ac1f6b6435d0,8
5f0e0266-bba2-11e8-b2b9-ac1f6b6435d0,5
69177dd0-bbbd-11e8-b2ba-ac1f6b6435d0,9
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,4
1609_C1_2,15
1636_H1_13,25
5df09df6-bbb3-11e8-b2ba-ac1f6b6435d0,46
49c9f9f2-bbaa-11e8-b2ba-ac1f6b6435d0,13
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,38
4382483a-bba8-11e8-b2ba-ac1f6b6435d0,5
1918_G11_14,99
882_C4_2,19
bb20e0de-bba5-11e8-b2ba-ac1f6b6435d0,8
5622e250-bbc7-11e8-b2bc-ac1f6b6435d0,9
1891_J14_21,9
176_C4_1,10
7329f282-bba7-11e8-b2ba-ac1f6b6435d0,5
1752_E8_8,28
1893_J19_26,23
f62e3cc0-bba1-11e8-b2b9-ac1f6b6435d0,2
451_C5_1,7
42664ab0-bba2-11e8-b2b9-ac1f6b6435d0,12
464_B6_1,13
5aa1b6d0-bb9a-11e8-b2b9-ac1f6b6435d0,13
296_B5_1,4
5cc9b4de-bbc8-11e8-b2bc-ac1f6b6435d0,8
115_H4_1,1
99a90592-bbc0-11e8-b2bb-ac1f6b6435d0,19
1050_F4_6,9
a029a6c6-bb9b-11e8-b2b9-ac1f6b6435d0,20
5aa6a33a-bbad-11e8-b2ba-ac1f6b6435d0,24
19_H4_1,1
cb748596-bbbc-11e8-b2ba-ac1f6b6435d0,10
e5649726-bbb1-11e8-b2ba-ac1f6b6435d0,4
191_C11_1,9
301_H6_2,2
a5748806-bb9d-11e8-b2b9-ac1f6b6435d0,17
1927_C8_2,15
5ba6d682-bbb3-11e8-b2ba-ac1f6b6435d0,11
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,8
7938a0f8-bbc8-11e8-b2bc-ac1f6b6435d0,49
1902_B2_4,18
1973_F1_19,91
445_A10_4,5
31_H2_2,7
1918_G11_14,139
1789_B10_7,17
1515_A7_2,11
417_F4_1,0
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,31
183_H6_2,20
1788_B11_5,13
290_E7_1,15
827_F8_2,17
58d4713c-bbac-11e8-b2ba-ac1f6b6435d0,45
1789_B8_13,5
2889b144-bbc1-11e8-b2bb-ac1f6b6435d0,18
882_C4_2,24
1e325db6-bbaf-11e8-b2ba-ac1f6b6435d0,19
509_H5_2,5
1788_D1_16,16
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,6
8e14014a-bbb7-11e8-b2ba-ac1f6b6435d0,6
924_H10_1,16
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,52
1789_C8_17,13
413_F4_2,8
a55fad66-bbb9-11e8-b2ba-ac1f6b6435d0,11
1902_B2_2,5
008761b4-bbad-11e8-b2ba-ac1f6b6435d0,34
e5b0998c-bba7-11e8-b2ba-ac1f6b6435d0,10
12b97a46-bbc8-11e8-b2bc-ac1f6b6435d0,63
1845_H4_56,7
1898_B10_31,10
1050_F4_6,14
1918_B1_2,24
42061ae4-bbae-11e8-b2ba-ac1f6b6435d0,25
489_A10_2,7
fa41124e-bba4-11e8-b2ba-ac1f6b6435d0,3
1b37c828-bba8-11e8-b2ba-ac1f6b6435d0,17
523_G11_2,3
118_F1_1,7
1198_A12_1,0
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,33
155_D5_1,6
ae54b7fa-bbb8-11e8-b2ba-ac1f6b6435d0,29
224_E2_1,13
420_D5_2,13
1891_O9_8,1
e8c2ef38-bba4-11e8-b2ba-ac1f6b6435d0,2
1637_D11_8,29
299c4954-bbba-11e8-b2ba-ac1f6b6435d0,21
f26ecaaa-bba6-11e8-b2ba-ac1f6b6435d0,10
1578_H1_6,24
61_H6_2,14
f57c1f90-bbbf-11e8-b2bb-ac1f6b6435d0,5
efec5b3a-bbc4-11e8-b2bc-ac1f6b6435d0,4
f8b7c0da-bbc7-11e8-b2bc-ac1f6b6435d0,20
97c90600-bbbb-11e8-b2ba-ac1f6b6435d0,14
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,22
0acbd914-bbaf-11e8-b2ba-ac1f6b6435d0,17
1864_B10_68,5
574_B2_2,5
b2527290-bbca-11e8-b2bc-ac1f6b6435d0,27
1788_F1_5,23
2b7e0e6a-bbab-11e8-b2ba-ac1f6b6435d0,40
b07cd752-bbb2-11e8-b2ba-ac1f6b6435d0,17
941_D3_1,12
1101_B2_3,4
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,29
5622e250-bbc7-11e8-b2bc-ac1f6b6435d0,7
782_D2_1,11
0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0,4
c56c5c56-bbac-11e8-b2ba-ac1f6b6435d0,10
1616_A9_2,3
f0776802-bbaa-11e8-b2ba-ac1f6b6435d0,23
c35976b2-bbaf-11e8-b2ba-ac1f6b6435d0,1
ce0964c0-bbb7-11e8-b2ba-ac1f6b6435d0,3
e6a922a6-bbb0-11e8-b2ba-ac1f6b6435d0,25
34d1c460-bba7-11e8-b2ba-ac1f6b6435d0,9
1898_B10_31,3
e92ee03e-bbaf-11e8-b2ba-ac1f6b6435d0,34
1c8fc93a-bbaf-11e8-b2ba-ac1f6b6435d0,18
1579_E1_1,10
1192_G9_4,10
33e7a938-bba3-11e8-b2b9-ac1f6b6435d0,1
1901_H11_2,7
d069d2ba-bba1-11e8-b2b9-ac1f6b6435d0,35
1198_A12_1,9
a0f0c4c0-bbc5-11e8-b2bc-ac1f6b6435d0,1
f9c647e2-bbbf-11e8-b2bb-ac1f6b6435d0,29
a613423a-bbb0-11e8-b2ba-ac1f6b6435d0,0
e8c2ef38-bba4-11e8-b2ba-ac1f6b6435d0,5
1789_A1_28,16
1954_F9_39,19
1918_D3_3,82
1898_D1_20,4
1918_B2_18,139
5f0e0266-bba2-11e8-b2b9-ac1f6b6435d0,16
1692_D1_18,25
1245_G4_2,3
1937_H10_3,7
9035c382-bba8-11e8-b2ba-ac1f6b6435d0,8
ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0,37
326_C9_2,10
9cd3aa70-bbb0-11e8-b2ba-ac1f6b6435d0,3
1918_B2_18,26
882_C4_2,14
529_E8_1,8
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,8
1789_A5_9,23
1977_B7_32,16
2b21c43e-bbab-11e8-b2ba-ac1f6b6435d0,19
8e14014a-bbb7-11e8-b2ba-ac1f6b6435d0,8
1252_H8_3,2
3996f0d6-bb9a-11e8-b2b9-ac1f6b6435d0,6
8ad0a8ee-bbc6-11e8-b2bc-ac1f6b6435d0,6
545_F7_2,0
557_E4_1,5
b0315dc4-bbc4-11e8-b2bc-ac1f6b6435d0,32
1637_D11_17,16
33e7a938-bba3-11e8-b2b9-ac1f6b6435d0,6
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,16
1767_E2_4,50
6949bb22-bba1-11e8-b2b9-ac1f6b6435d0,8
0866aeaa-bbba-11e8-b2ba-ac1f6b6435d0,22
00383b44-bbbb-11e8-b2ba-ac1f6b6435d0,3
149_F4_2,4
1788_E4_2,28
e9d553e4-bba3-11e8-b2b9-ac1f6b6435d0,26
420_D5_2,19
666d5f16-bbca-11e8-b2bc-ac1f6b6435d0,23
1736_C8_18,18
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,1
bb665668-bbbf-11e8-b2bb-ac1f6b6435d0,21
bd3972a8-bbc0-11e8-b2bb-ac1f6b6435d0,17
74d2a638-bba2-11e8-b2b9-ac1f6b6435d0,18
1788_B11_17,4
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,15
99a28e1c-bbc3-11e8-b2bc-ac1f6b6435d0,3
1708_D11_3,17
aaf459ce-bbb0-11e8-b2ba-ac1f6b6435d0,4
1708_E11_18,3
1688_A12_22,20
1036_E9_1,19
553_H7_1,0
2b7e0e6a-bbab-11e8-b2ba-ac1f6b6435d0,26
68_B7_2,1
f026cf08-bb9d-11e8-b2b9-ac1f6b6435d0,5
1310_A9_3,6
7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,3
1741_E7_18,22
5c653208-bbb8-11e8-b2ba-ac1f6b6435d0,12
96ba1d1c-bb9d-11e8-b2b9-ac1f6b6435d0,3
93dae218-bbc8-11e8-b2bc-ac1f6b6435d0,43
f4cbc842-bb9d-11e8-b2b9-ac1f6b6435d0,33
1918_G5_25,99
557_E4_1,12
1898_B10_32,4
1759_G3_27,10
4adece54-bbae-11e8-b2ba-ac1f6b6435d0,48
b30a2d82-bbc4-11e8-b2bc-ac1f6b6435d0,11
1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0,32
fb09dc8e-bbc6-11e8-b2bc-ac1f6b6435d0,18
508_C10_5,15
1914_F7_20,30
978_F9_4,1
c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,16
71c9e23a-bbbb-11e8-b2ba-ac1f6b6435d0,5
1916_H6_11,6
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,3
1927_E2_4,32
7938a0f8-bbc8-11e8-b2bc-ac1f6b6435d0,45
bc1ed148-bb9c-11e8-b2b9-ac1f6b6435d0,2
1789_F3_20,5
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,20
1718_H7_19,29
1169_H7_2,1
40607c3a-bbb2-11e8-b2ba-ac1f6b6435d0,9
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,27
61_F3_1,4
1752_G4_8,35
1745_A4_18,31
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,23
99723930-bbb2-11e8-b2ba-ac1f6b6435d0,14
ffe8cf0c-bba9-11e8-b2ba-ac1f6b6435d0,13
4143098a-bbb0-11e8-b2ba-ac1f6b6435d0,17
63f31ee2-bbc5-11e8-b2bc-ac1f6b6435d0,4
529_E8_1,6
1288_A4_1,19
7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,10
bf36b23e-bbbe-11e8-b2ba-ac1f6b6435d0,10
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,13
2e5eeae2-bbc3-11e8-b2bc-ac1f6b6435d0,3
336e516c-bbaf-11e8-b2ba-ac1f6b6435d0,29
0a763540-bb9b-11e8-b2b9-ac1f6b6435d0,2
ac7d0a36-bbb3-11e8-b2ba-ac1f6b6435d0,17
d6a0186c-bb9a-11e8-b2b9-ac1f6b6435d0,0
9e46677e-bb9e-11e8-b2b9-ac1f6b6435d0,4
d78d0f22-bba5-11e8-b2ba-ac1f6b6435d0,11
281_F5_1,10
1702_E2_23,3
e68995d4-bbbb-11e8-b2ba-ac1f6b6435d0,16
55e0eb16-bbb3-11e8-b2ba-ac1f6b6435d0,5
397_D6_1,15
e874306e-bbb8-11e8-b2ba-ac1f6b6435d0,3
1874_B9_56,13
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,13
0a58f594-bba9-11e8-b2ba-ac1f6b6435d0,5
1788_E4_2,14
2c4661ea-bb9b-11e8-b2b9-ac1f6b6435d0,7
510_D6_2,17
1729_G1_1,21
f034433a-bba8-11e8-b2ba-ac1f6b6435d0,7
1021_E2_3,6
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,15
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,14
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,16
094113da-bbc7-11e8-b2bc-ac1f6b6435d0,2
281_D8_6,3
1708_D11_3,15
1751_B6_13,34
10d2b0de-bbba-11e8-b2ba-ac1f6b6435d0,26
1918_D10_5,39
1947_F2_1,31
73d46a32-bbc0-11e8-b2bb-ac1f6b6435d0,1
783_A10_1,1
1788_E4_21,16
ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0,24
1986_B11_17,11
87ec6988-bba8-11e8-b2ba-ac1f6b6435d0,12
437_G2_1,7
270_F9_2,13
27a18834-bb9d-11e8-b2b9-ac1f6b6435d0,18
396_E11_1,13
4143098a-bbb0-11e8-b2ba-ac1f6b6435d0,10
1898_G10_22,32
393_E11_3,3
822_A9_2,4
c6235f8a-bbae-11e8-b2ba-ac1f6b6435d0,3
ef0735a2-bbc7-11e8-b2bc-ac1f6b6435d0,25
efd978cc-bba0-11e8-b2b9-ac1f6b6435d0,5
430_D7_1,3
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,14
0fd44588-bbb2-11e8-b2ba-ac1f6b6435d0,3
1683_D3_11,12
1718_H7_13,5
1735_B5_2,19
1916_B8_9,39
1660_F7_1,12
234_C2_2,0
281_F5_1,3
4b747c22-bbb5-11e8-b2ba-ac1f6b6435d0,1
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,10
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,16
7a921214-bbb8-11e8-b2ba-ac1f6b6435d0,2
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,38
1003_F7_2,12
1723_H6_13,28
e3cac5d8-bb9e-11e8-b2b9-ac1f6b6435d0,19
170_A7_2,9
295_B5_2,4
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,13
aea0871e-bba6-11e8-b2ba-ac1f6b6435d0,12
db3e1a36-bb9f-11e8-b2b9-ac1f6b6435d0,13
2b20e0a4-bbac-11e8-b2ba-ac1f6b6435d0,18
7072246e-bb99-11e8-b2b9-ac1f6b6435d0,31
7938a0f8-bbc8-11e8-b2bc-ac1f6b6435d0,31
1788_E4_2,9
1128_A7_5,30
30835eec-bbc4-11e8-b2bc-ac1f6b6435d0,23
39192b9e-bbac-11e8-b2ba-ac1f6b6435d0,5
1688_C3_35,3
bcc0e174-bba9-11e8-b2ba-ac1f6b6435d0,24
430_E10_1,15
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,6
40607c3a-bbb2-11e8-b2ba-ac1f6b6435d0,7
47a81c72-bbbd-11e8-b2ba-ac1f6b6435d0,19
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,9
822_B12_2,17
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,21
1947_B10_1,20
491_B4_2,4
16c4a20a-bbbe-11e8-b2ba-ac1f6b6435d0,0
1918_B1_5,14
c83cc876-bbc0-11e8-b2bb-ac1f6b6435d0,4
fe33884a-bbc8-11e8-b2bc-ac1f6b6435d0,24
174_C11_2,14
1150_E1_3,19
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,25
396_E11_1,6
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,8
393_E11_3,10
752_F12_1,0
d9d4f948-bba5-11e8-b2ba-ac1f6b6435d0,55
acb198ee-bbba-11e8-b2ba-ac1f6b6435d0,19
1006_B8_2,9
552_F4_1,8
5516c416-bba0-11e8-b2b9-ac1f6b6435d0,14
668_B11_1,6
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,27
1916_B8_9,32
8fc3f866-bb9d-11e8-b2b9-ac1f6b6435d0,56
bcfde9a6-bbc3-11e8-b2bc-ac1f6b6435d0,39
921b908c-bbc6-11e8-b2bc-ac1f6b6435d0,26
e3cac5d8-bb9e-11e8-b2b9-ac1f6b6435d0,10
1972_G1_23,43
1036_G9_1,27
264_D2_2,9
951_A10_1,2
1020_A3_2,3
f284811e-bb9d-11e8-b2b9-ac1f6b6435d0,26
99e8dc38-bb9f-11e8-b2b9-ac1f6b6435d0,2
793_D1_3,3
187a49a4-bb9d-11e8-b2b9-ac1f6b6435d0,1
1632_A3_13,20
1127_G10_2,49
5d332710-bb9c-11e8-b2b9-ac1f6b6435d0,7
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,20
1788_E4_2,0
db3e1a36-bb9f-11e8-b2b9-ac1f6b6435d0,2
476_E6_4,10
10342108-bbbf-11e8-b2ba-ac1f6b6435d0,32
430_E10_1,6
1987_F10_2,2
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,10
212_D6_2,1
1893_B12_6,6
456_D11_1,7
5409d29e-bbb8-11e8-b2ba-ac1f6b6435d0,14
1773_G1_4,8
1918_D10_5,41
1947_F2_1,17
484_A4_1,10
76535d38-bbb9-11e8-b2ba-ac1f6b6435d0,15
5f65aa2a-bbc5-11e8-b2bc-ac1f6b6435d0,30
258850ec-bba6-11e8-b2ba-ac1f6b6435d0,3
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,0
1007db5e-bbc7-11e8-b2bc-ac1f6b6435d0,13
1905_C11_2,0
174_H10_2,8
857_G12_1,8
5a277bee-bbaf-11e8-b2ba-ac1f6b6435d0,12
d366ad5c-bbb6-11e8-b2ba-ac1f6b6435d0,32
13e5ae12-bb9b-11e8-b2b9-ac1f6b6435d0,41
bf37952e-bba4-11e8-b2ba-ac1f6b6435d0,16
c30fc824-bb9a-11e8-b2b9-ac1f6b6435d0,4
1753_E4_13,26
acb198ee-bbba-11e8-b2ba-ac1f6b6435d0,10
e5fe996a-bba8-11e8-b2ba-ac1f6b6435d0,1
ef346818-bba6-11e8-b2ba-ac1f6b6435d0,0
537_C9_2,1
67822bc8-bbb8-11e8-b2ba-ac1f6b6435d0,10
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,0
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,34
942_G6_3,7
1789_F2_17,3
284_G12_1,10
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,2
4d02e684-bbb3-11e8-b2ba-ac1f6b6435d0,20
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,31
1934_B2_18,24
f4095bf4-bbb1-11e8-b2ba-ac1f6b6435d0,2
3753f098-bbc8-11e8-b2bc-ac1f6b6435d0,37
fc401bd4-bba5-11e8-b2ba-ac1f6b6435d0,13
1040_F3_1,14
1717_E5_7,16
1795_A5_1,30
778_G6_2,8
f284811e-bb9d-11e8-b2b9-ac1f6b6435d0,19
4dfb9ee0-bbaf-11e8-b2ba-ac1f6b6435d0,1
0f028a34-bba8-11e8-b2ba-ac1f6b6435d0,19
40_H9_2,11
7515f3d6-bbaf-11e8-b2ba-ac1f6b6435d0,7
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,13
1927_F7_1,26
f73b2412-bbb9-11e8-b2ba-ac1f6b6435d0,11
1448ed80-bbb2-11e8-b2ba-ac1f6b6435d0,9
342_H6_1,12
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,20
d88df6ae-bbb2-11e8-b2ba-ac1f6b6435d0,12
8bc9b9fe-bbb5-11e8-b2ba-ac1f6b6435d0,3
1899_D8_1,17
1947_B10_1,10
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,16
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,16
218_C3_1,14
79106e86-bbc7-11e8-b2bc-ac1f6b6435d0,1
484_A4_1,13
31ef6d62-bbaa-11e8-b2ba-ac1f6b6435d0,3
789_B2_3,0
a9ce8884-bba7-11e8-b2ba-ac1f6b6435d0,7
e7245438-bbbc-11e8-b2ba-ac1f6b6435d0,5
0c9a9148-bbb6-11e8-b2ba-ac1f6b6435d0,6
06c8b814-bbb4-11e8-b2ba-ac1f6b6435d0,42
105_D7_2,2
1318_F9_1,0
13e5ae12-bb9b-11e8-b2b9-ac1f6b6435d0,32
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,17
646_B6_1,6
ca246e30-bb9a-11e8-b2b9-ac1f6b6435d0,14
1010_G2_1,0
1789_A1_31,8
1886_E8_1,4
336e516c-bbaf-11e8-b2ba-ac1f6b6435d0,33
340_F8_1,3
73ef1c9c-bbb6-11e8-b2ba-ac1f6b6435d0,9
6293bc98-bbbe-11e8-b2ba-ac1f6b6435d0,7
784_D5_1,6
0aed3546-bbb9-11e8-b2ba-ac1f6b6435d0,3
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,31
ad2cffb6-bbba-11e8-b2ba-ac1f6b6435d0,2
180_A6_1,1
4d02e684-bbb3-11e8-b2ba-ac1f6b6435d0,13
6dbcd3d2-bbb6-11e8-b2ba-ac1f6b6435d0,5
3637492a-bbc4-11e8-b2bc-ac1f6b6435d0,19
450_A7_3,14
f4cbc842-bb9d-11e8-b2b9-ac1f6b6435d0,2
e0959910-bbbc-11e8-b2ba-ac1f6b6435d0,11
15e3718c-bba9-11e8-b2ba-ac1f6b6435d0,5
1bff7588-bbc8-11e8-b2bc-ac1f6b6435d0,24
1433_C10_2,14
7f6dfce6-bbc5-11e8-b2bc-ac1f6b6435d0,1
e68995d4-bbbb-11e8-b2ba-ac1f6b6435d0,12
60_F3_2,6
f284811e-bb9d-11e8-b2b9-ac1f6b6435d0,40
40_F7_2,1
02c4449a-bbbe-11e8-b2ba-ac1f6b6435d0,14
1576_B7_1,10
1852_H2_25,15
36cc48f4-bbba-11e8-b2ba-ac1f6b6435d0,27
1632_A3_13,6
db3e1a36-bb9f-11e8-b2b9-ac1f6b6435d0,16
530_F6_1,20
ed4ef1f0-bba9-11e8-b2ba-ac1f6b6435d0,55
b898997a-bbbd-11e8-b2ba-ac1f6b6435d0,44
d88df6ae-bbb2-11e8-b2ba-ac1f6b6435d0,5
4eb544ae-bba9-11e8-b2ba-ac1f6b6435d0,18
1769_C9_8,19
78d45030-bbaf-11e8-b2ba-ac1f6b6435d0,3
1947_F2_1,3
1723_H8_23,13
1650_G12_38,30
a9ce8884-bba7-11e8-b2ba-ac1f6b6435d0,8
258850ec-bba6-11e8-b2ba-ac1f6b6435d0,21
1864_G8_29,9
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,68
074a02c8-bb9d-11e8-b2b9-ac1f6b6435d0,41
1741_D1_13,44
a8c2864e-bbb0-11e8-b2ba-ac1f6b6435d0,3
530_C6_1,0
28_A10_2,10
2d0ce2ce-bbba-11e8-b2ba-ac1f6b6435d0,3
d4ac112e-bbb2-11e8-b2ba-ac1f6b6435d0,0
234_C2_1,1
16d0b820-bba4-11e8-b2b9-ac1f6b6435d0,11
8a12f7a4-bbbc-11e8-b2ba-ac1f6b6435d0,1
217_F12_2,6
19b78b4e-bb9b-11e8-b2b9-ac1f6b6435d0,8
7ec881f0-bbb4-11e8-b2ba-ac1f6b6435d0,5
a3851464-bba9-11e8-b2ba-ac1f6b6435d0,9
8418f418-bbba-11e8-b2ba-ac1f6b6435d0,15
1717_E5_7,30
dda24038-bbb6-11e8-b2ba-ac1f6b6435d0,7
6f2690b8-bb99-11e8-b2b9-ac1f6b6435d0,14
612_E9_1,13
281_D8_8,8
1163_A4_3,9
1697_H2_1,32
485_D12_2,3
1729_B10_5,45
1973_F1_19,5
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,3
589e6002-bbbf-11e8-b2ba-ac1f6b6435d0,12
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,14
b898997a-bbbd-11e8-b2ba-ac1f6b6435d0,37
93904a96-bb9b-11e8-b2b9-ac1f6b6435d0,13
1767_A9_17,20
4eb544ae-bba9-11e8-b2ba-ac1f6b6435d0,21
80614cc4-bbb7-11e8-b2ba-ac1f6b6435d0,10
1717_B5_18,8
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,30
1984_E12_16,4
11d84aa6-bbb1-11e8-b2ba-ac1f6b6435d0,29
bf0a7416-bba1-11e8-b2b9-ac1f6b6435d0,4
966_G6_2,8
1947_B10_3,13
793_E4_4,6
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,7
102_E4_2,2
b57791de-bbb2-11e8-b2ba-ac1f6b6435d0,7
1745_G7_8,10
1712_G4_4,26
612_E10_1,3
0aed3546-bbb9-11e8-b2ba-ac1f6b6435d0,13
1718_H7_13,38
1767_A4_10,35
468_A1_1,4
aa3f3582-bbb3-11e8-b2ba-ac1f6b6435d0,37
1891_K6_2,15
1747_B4_9,15
236_G1_2,12
394_A7_1,9
1ae9e544-bbb3-11e8-b2ba-ac1f6b6435d0,14
b9b8341a-bb99-11e8-b2b9-ac1f6b6435d0,27
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,7
1729_A7_2,3
8357fd8e-bbac-11e8-b2ba-ac1f6b6435d0,16
586f4f04-bb9e-11e8-b2b9-ac1f6b6435d0,13
1632_A3_5,20
327_A11_1,15
976_C2_2,7
b12c1c42-bbaf-11e8-b2ba-ac1f6b6435d0,0
1581_B12_2,34
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,7
216_D12_1,10
1789_F8_5,14
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,5
268_F6_2,5
9f8967ec-bbc8-11e8-b2bc-ac1f6b6435d0,7
2f84c59a-bbb9-11e8-b2ba-ac1f6b6435d0,22
19_C1_2,12
1610_A2_6,16
1869_B6_5,29
1899_D5_20,9
d9d4f948-bba5-11e8-b2ba-ac1f6b6435d0,24
273_C4_2,0
61_F3_2,6
1683_D3_11,50
a3851464-bba9-11e8-b2ba-ac1f6b6435d0,27
8418f418-bbba-11e8-b2ba-ac1f6b6435d0,1
584_E10_2,3
846_G11_1,0
183_A12_2,14
b09f53f8-bbc7-11e8-b2bc-ac1f6b6435d0,8
15a298e4-bbca-11e8-b2bc-ac1f6b6435d0,1
369_C9_3,9
e8b60578-bbbf-11e8-b2bb-ac1f6b6435d0,1
1789_B10_7,10
104_E8_2,9
1760_E7_28,1
428_E5_2,9
1c0ec5b4-bbab-11e8-b2ba-ac1f6b6435d0,7
f56bd9a4-bba2-11e8-b2b9-ac1f6b6435d0,38
5e76a4e8-bbb1-11e8-b2ba-ac1f6b6435d0,29
e8c2ef38-bba4-11e8-b2ba-ac1f6b6435d0,17
caa7431c-bbc4-11e8-b2bc-ac1f6b6435d0,16
d88df6ae-bbb2-11e8-b2ba-ac1f6b6435d0,16
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,12
1233_D2_3,12
44_A6_1,11
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,12
1773_A8_1,7
f31221e8-bba9-11e8-b2ba-ac1f6b6435d0,6
a7fba28e-bbad-11e8-b2ba-ac1f6b6435d0,23
200_F5_1,8
87d1b4d2-bb9c-11e8-b2b9-ac1f6b6435d0,0
a24e3084-bba5-11e8-b2ba-ac1f6b6435d0,4
398_C7_2,10
